Name,ID,Has Block,Mod,Class,Display Name
TConstruct:strangeFood,4979,false,TConstruct,tconstruct.world.items.StrangeFood,胶状黏液
TConstruct:oreBerries,4980,false,TConstruct,tconstruct.world.items.OreBerries,铁矿莓
TConstruct:titleIcon,4981,false,TConstruct,tconstruct.tools.items.TitleIcon,生成 蓝色史莱姆
TConstruct:blankPattern,4982,false,TConstruct,tconstruct.achievements.items.CraftAchievementItem,空白模具
TConstruct:materials,4983,false,TConstruct,tconstruct.tools.items.MaterialItem,纸叠
TConstruct:woodPattern,4984,false,TConstruct,tconstruct.tools.items.Pattern,item.tconstruct.Pattern.ingot.name
TConstruct:manualBook,4985,false,TConstruct,tconstruct.tools.items.Manual,匠魂宝典Ⅰ
TConstruct:pickaxe,4986,false,TConstruct,tconstruct.items.tools.Pickaxe,镐
TConstruct:shovel,4987,false,TConstruct,tconstruct.items.tools.Shovel,铲
TConstruct:hatchet,4988,false,TConstruct,tconstruct.items.tools.Hatchet,手斧
TConstruct:broadsword,4989,false,TConstruct,tconstruct.items.tools.Broadsword,大剑
TConstruct:longsword,4990,false,TConstruct,tconstruct.items.tools.Longsword,长剑
TConstruct:rapier,4991,false,TConstruct,tconstruct.items.tools.Rapier,西洋剑
TConstruct:dagger,4992,false,TConstruct,tconstruct.items.tools.Dagger,匕首
TConstruct:cutlass,4993,false,TConstruct,tconstruct.items.tools.Cutlass,弯刀
TConstruct:frypan,4994,false,TConstruct,tconstruct.items.tools.FryingPan,煎锅
TConstruct:battlesign,4995,false,TConstruct,tconstruct.items.tools.BattleSign,战斗牌子
TConstruct:mattock,4996,false,TConstruct,tconstruct.items.tools.Mattock,鹤嘴锄
TConstruct:chisel,4997,false,TConstruct,tconstruct.items.tools.Chisel,凿子
TConstruct:lumberaxe,4998,false,TConstruct,tconstruct.items.tools.LumberAxe,伐木斧
TConstruct:cleaver,4999,false,TConstruct,tconstruct.items.tools.Cleaver,劈刀
TConstruct:scythe,5000,false,TConstruct,tconstruct.items.tools.Scythe,镰刀
TConstruct:excavator,5001,false,TConstruct,tconstruct.items.tools.Excavator,开掘铲
TConstruct:hammer,5002,false,TConstruct,tconstruct.items.tools.Hammer,锤
TConstruct:battleaxe,5003,false,TConstruct,tconstruct.items.tools.Battleaxe,战斧
TConstruct:potionLauncher,5004,false,TConstruct,tconstruct.items.tools.PotionLauncher,药水发射器
TConstruct:toolRod,5005,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木手柄
TConstruct:toolShard,5006,false,TConstruct,tconstruct.tools.items.ToolShard,木碎片
TConstruct:pickaxeHead,5007,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木镐头
TConstruct:shovelHead,5008,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木铲头
TConstruct:hatchetHead,5009,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木斧刃
TConstruct:binding,5010,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木绑定结
TConstruct:toughBinding,5011,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木坚韧绑定结
TConstruct:toughRod,5012,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木坚韧手柄
TConstruct:heavyPlate,5013,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木大板
TConstruct:swordBlade,5014,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木剑刃
TConstruct:wideGuard,5015,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木宽护手
TConstruct:handGuard,5016,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木护手
TConstruct:crossbar,5017,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木十字柄
TConstruct:knifeBlade,5018,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木刀刃
TConstruct:fullGuard,5019,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木大型护手
TConstruct:frypanHead,5020,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木盘
TConstruct:signHead,5021,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木牌板
TConstruct:chiselHead,5022,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木凿刃
TConstruct:scytheBlade,5023,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木镰刀刀刃
TConstruct:broadAxeHead,5024,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木宽斧刃
TConstruct:excavatorHead,5025,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木开掘铲头
TConstruct:largeSwordBlade,5026,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木大剑刃
TConstruct:hammerHead,5027,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木锤头
TConstruct:creativeModifier,5028,false,TConstruct,tconstruct.tools.items.CreativeModifier,创造工具强化槽
TConstruct:buckets,5029,false,TConstruct,tconstruct.smeltery.items.FilledBucket,桶装熔融铁
TConstruct:metalPattern,5030,false,TConstruct,tconstruct.smeltery.items.MetalPattern,锭铸模
TConstruct:clayPattern,5031,false,TConstruct,tconstruct.smeltery.items.ClayPattern,锭粘土铸模
TConstruct:diamondApple,5032,false,TConstruct,tconstruct.armor.items.DiamondApple,钻石苹果
TConstruct:jerky,5033,false,TConstruct,tconstruct.armor.items.Jerky,牛肉干
TConstruct:heartCanister,5034,false,TConstruct,tconstruct.armor.items.HeartCanister,心之容器外壳
TConstruct:knapsack,5035,false,TConstruct,tconstruct.armor.items.Knapsack,背包
TConstruct:helmetWood,5036,false,TConstruct,tconstruct.armor.items.ArmorBasic,木头盔
TConstruct:chestplateWood,5037,false,TConstruct,tconstruct.armor.items.ArmorBasic,木胸甲
TConstruct:leggingsWood,5038,false,TConstruct,tconstruct.armor.items.ArmorBasic,木护腿
TConstruct:bootsWood,5039,false,TConstruct,tconstruct.armor.items.ArmorBasic,木靴子
TConstruct:travelGoggles,5040,false,TConstruct,tconstruct.armor.items.TravelGear,旅行者护目镜
TConstruct:travelVest,5041,false,TConstruct,tconstruct.armor.items.TravelGear,旅行者马甲
TConstruct:travelWings,5042,false,TConstruct,tconstruct.armor.items.TravelWings,旅行者之翼
TConstruct:travelBoots,5043,false,TConstruct,tconstruct.armor.items.TravelGear,旅行者靴子
TConstruct:travelGlove,5044,false,TConstruct,tconstruct.armor.items.TravelGlove,旅行者手套
TConstruct:travelBelt,5045,false,TConstruct,tconstruct.armor.items.TravelBelt,旅行者腰带
TConstruct:bowstring,5046,false,TConstruct,tconstruct.tools.items.Bowstring,弓弦
TConstruct:arrowhead,5047,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木箭头
TConstruct:fletching,5048,false,TConstruct,tconstruct.tools.items.Fletching,羽毛箭羽
TConstruct:ShurikenPart,5049,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木回旋镖
TConstruct:BowLimbPart,5050,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木弓臂
TConstruct:CrossbowLimbPart,5051,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木弩臂
TConstruct:CrossbowBodyPart,5052,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木弩身
TConstruct:BoltPart,5053,false,TConstruct,tconstruct.library.tools.DualMaterialToolPart,木弩箭
TConstruct:Shuriken,5054,false,TConstruct,tconstruct.weaponry.weapons.Shuriken,item.InfiTool.name
TConstruct:ThrowingKnife,5055,false,TConstruct,tconstruct.weaponry.weapons.ThrowingKnife,item.InfiTool.name
TConstruct:Javelin,5056,false,TConstruct,tconstruct.weaponry.weapons.Javelin,item.InfiTool.name
TConstruct:ShortBow,5057,false,TConstruct,tconstruct.weaponry.weapons.ShortBow,item.InfiTool.name
TConstruct:LongBow,5058,false,TConstruct,tconstruct.weaponry.weapons.LongBow,item.InfiTool.name
TConstruct:Crossbow,5059,false,TConstruct,tconstruct.weaponry.weapons.Crossbow,item.InfiTool.name
TConstruct:ArrowAmmo,5060,false,TConstruct,tconstruct.weaponry.ammo.ArrowAmmo,item.InfiTool.name
TConstruct:BoltAmmo,5061,false,TConstruct,tconstruct.weaponry.ammo.BoltAmmo,item.InfiTool.name
TConstruct:Pattern,5062,false,TConstruct,tconstruct.weaponry.items.WeaponryPattern,回旋镖模具
TConstruct:Cast,5063,false,TConstruct,tconstruct.weaponry.items.WeaponryPattern,回旋镖铸模
TConstruct:Clay Cast,5064,false,TConstruct,tconstruct.weaponry.items.WeaponryPatternClay,item.tconstruct.ClayPattern..name
TConstruct:GlassArrows,5065,false,TConstruct,tconstruct.weaponry.items.GlassArrows,item.tconstruct.glassArrows.name
TConstruct:Boneana,5066,false,TConstruct,tconstruct.weaponry.items.Boneana,大剑
TConstruct:slimesling,5067,false,TConstruct,tconstruct.gadgets.item.ItemSlimeSling,史莱姆
TConstruct:slime_boots,5068,false,TConstruct,tconstruct.gadgets.item.ItemSlimeBoots,史莱姆靴子
TConstruct:gearCast,5069,false,TConstruct,tconstruct.plugins.gears.GearCast,齿轮铸模
GalacticraftCore:item.bucketOil,5070,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBucketGC,原油桶
GalacticraftCore:item.bucketFuel,5071,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBucketGC,燃料桶
GalacticraftCore:item.spaceship,5072,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemTier1Rocket,1阶火箭
GalacticraftCore:item.oxygenMask,5073,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenMask,氧气面罩
GalacticraftCore:item.oxygenGear,5074,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenGear,供氧设备
GalacticraftCore:item.oxygenTankLightFull,5075,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank,轻型氧气罐
GalacticraftCore:item.oxygenTankMedFull,5076,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank,中型氧气罐
GalacticraftCore:item.oxygenTankHeavyFull,5077,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank,重型氧气罐
GalacticraftCore:item.oxygenTankSuperHeavyFull,5078,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank,超大型氧气罐
GalacticraftCore:item.oxygenTankUltraHeavyFull,5079,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank,极大型氧气罐
GalacticraftCore:item.sensorLens,5080,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,探测镜片
GalacticraftCore:item.sensorGlasses,5081,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSensorGlasses,探测眼镜
GalacticraftCore:item.steel_pickaxe,5082,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemPickaxeGC,重镐
GalacticraftCore:item.steel_axe,5083,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemAxeGC,重斧
GalacticraftCore:item.steel_hoe,5084,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemHoeGC,重锄
GalacticraftCore:item.steel_shovel,5085,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSpadeGC,重锹
GalacticraftCore:item.steel_sword,5086,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSwordGC,重剑
GalacticraftCore:item.steel_helmet,5087,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC,重型头盔
GalacticraftCore:item.steel_chestplate,5088,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC,重型胸甲
GalacticraftCore:item.steel_leggings,5089,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC,重型护腿
GalacticraftCore:item.steel_boots,5090,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC,重型靴
GalacticraftCore:item.canister,5091,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemCanister,锡罐
GalacticraftCore:item.airVent,5092,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,排气孔
GalacticraftCore:item.airFan,5093,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,排气扇
GalacticraftCore:item.oxygenConcentrator,5094,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,氧气浓缩器
GalacticraftCore:item.engine,5095,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemRocketEngineGC,1阶火箭引擎
GalacticraftCore:item.heavyPlating,5096,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,重型装甲板
GalacticraftCore:item.noseCone,5097,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,鼻锥
GalacticraftCore:item.rocketFins,5098,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,火箭尾鳍
GalacticraftCore:item.steelPole,5099,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,钢杆
GalacticraftCore:item.canvas,5100,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase,帆布
GalacticraftCore:item.oilCanisterPartial,5101,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOilCanister,油罐(半满)
GalacticraftCore:item.fuelCanisterPartial,5102,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemFuelCanister,燃料罐(半满)
GalacticraftCore:item.oilExtractor,5103,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOilExtractor,便携抽油器
GalacticraftCore:item.schematic,5104,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSchematic,NASA工作台图纸
GalacticraftCore:item.key,5105,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemKey,地牢钥匙(1阶)
GalacticraftCore:item.buggymat,5106,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBuggyMaterial,星球车车轮
GalacticraftCore:item.buggy,5107,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBuggy,星球车
GalacticraftCore:item.basicItem,5108,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBasic,单体太阳能模块
GalacticraftCore:item.battery,5109,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBattery,电池
GalacticraftCore:item.infiniteBattery,5110,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBatteryInfinite,无限电池
GalacticraftCore:item.infiniteOxygen,5111,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemCanisterOxygenInfinite,无限氧气罐
GalacticraftCore:item.null,5112,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemMeteorChunk,可投掷流星碎片
GalacticraftCore:item.standardWrench,5113,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemUniversalWrench,标准扳手
GalacticraftCore:item.cheeseCurd,5114,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemCheese,奶酪凝乳
GalacticraftCore:item.meteoricIronRaw,5115,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemMeteoricIron,生陨铁锭
GalacticraftCore:item.meteoricIronIngot,5116,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemMoon,陨铁锭
GalacticraftCore:item.flag,5117,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemFlag,旗
GalacticraftCore:item.parachute,5118,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemParaChute,降落伞
GalacticraftMars:item.grapple,5119,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemGrappleHook,吊钩
GalacticraftMars:item.itemTier3Rocket,5120,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemTier3Rocket,3阶火箭
GalacticraftMars:item.itemAstroMiner,5121,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemAstroMiner,太空采矿机
GalacticraftMars:item.thermalPadding,5122,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemThermalPadding,隔热充能头盔
GalacticraftMars:item.itemBasicAsteroids,5123,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemBasicAsteroids,重型防护板
GalacticraftMars:item.methaneCanisterPartial,5124,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemCanisterMethane,甲烷气体罐
GalacticraftMars:item.canisterPartialLOX,5125,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemCanisterLiquidOxygen,罐装液态氧
GalacticraftMars:item.canisterPartialLN2,5126,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemCanisterLiquidNitrogen,灌装液态氮
GalacticraftMars:item.atmosphericValve,5127,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemAtmosphericValve,气闸
GalacticraftMars:item.heavyNoseCone,5128,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemHeavyNoseCone,重型前锥体
GalacticraftMars:item.orionDrive,5129,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemOrionDrive,离子推进器
GalacticraftMars:item.titanium_helmet,5130,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids,钛头盔
GalacticraftMars:item.titanium_chestplate,5131,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids,钛胸甲
GalacticraftMars:item.titanium_leggings,5132,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids,钛护腿
GalacticraftMars:item.titanium_boots,5133,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids,钛靴
GalacticraftMars:item.titanium_axe,5134,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemAxeAsteroids,钛斧
GalacticraftMars:item.titanium_pickaxe,5135,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemPickaxeAsteroids,钛镐
GalacticraftMars:item.titanium_shovel,5136,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemSpadeAsteroids,钛铲
GalacticraftMars:item.titanium_hoe,5137,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemHoeAsteroids,钛锄
GalacticraftMars:item.titanium_sword,5138,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemSwordAsteroids,钛剑
GalacticraftMars:item.bucketSludge,5139,false,GalacticraftMars,micdoodle8.mods.galacticraft.core.items.ItemBucketGC,菌泥桶
GalacticraftMars:item.carbonFragments,5140,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemCarbonFragments,碳片
GalacticraftMars:item.null,5141,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemBasicMars,未精炼戴斯矿
GalacticraftMars:item.deshPick,5142,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemPickaxeMars,戴斯镐
GalacticraftMars:item.deshPickSlime,5143,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemPickaxeStickyMars,粘性戴斯镐
GalacticraftMars:item.deshAxe,5144,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemAxeMars,戴斯斧
GalacticraftMars:item.deshHoe,5145,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemHoeMars,戴斯锄
GalacticraftMars:item.deshSpade,5146,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemSpadeMars,戴斯铲
GalacticraftMars:item.deshSword,5147,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemSwordMars,戴斯剑
GalacticraftMars:item.deshHelmet,5148,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemArmorMars,戴斯头盔
GalacticraftMars:item.deshChestplate,5149,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemArmorMars,戴斯胸甲
GalacticraftMars:item.deshLeggings,5150,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemArmorMars,戴斯护腿
GalacticraftMars:item.deshBoots,5151,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemArmorMars,戴斯靴子
GalacticraftMars:item.spaceshipTier2,5152,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemTier2Rocket,2阶火箭
GalacticraftMars:item.key,5153,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemKeyMars,2阶地牢钥匙
GalacticraftMars:item.schematic,5154,false,GalacticraftMars,micdoodle8.mods.galacticraft.planets.mars.items.ItemSchematicTier2,NASA工作台图纸
ggfab:gt.ggfab.d1,5155,false,ggfab,ggfab.items.GGMetaItemDumbItems,Single Use File
Botania:lexicon,5156,false,Botania,vazkii.botania.common.item.ItemLexicon,植物魔法辞典
Botania:petal,5157,false,Botania,vazkii.botania.common.item.material.ItemPetal,白色神秘花瓣
Botania:dye,5158,false,Botania,vazkii.botania.common.item.material.ItemDye,白色花粉
Botania:pestleAndMortar,5159,false,Botania,vazkii.botania.common.item.material.ItemPestleAndMortar,杵和臼
Botania:twigWand,5160,false,Botania,vazkii.botania.common.item.ItemTwigWand,森林法杖
Botania:manaResource,5161,false,Botania,vazkii.botania.common.item.material.ItemManaResource,魔力钢锭
Botania:lens,5162,false,Botania,vazkii.botania.common.item.lens.ItemLens,魔力透镜
Botania:rune,5163,false,Botania,vazkii.botania.common.item.material.ItemRune,水之符文
Botania:signalFlare,5164,false,Botania,vazkii.botania.common.item.ItemSignalFlare,信号弹
Botania:manaTablet,5165,false,Botania,vazkii.botania.common.item.ItemManaTablet,魔力石板
Botania:manaGun,5166,false,Botania,vazkii.botania.common.item.ItemManaGun,魔力脉冲枪
Botania:manaCookie,5167,false,Botania,vazkii.botania.common.item.ItemManaCookie,魔力曲奇
Botania:fertilizer,5168,false,Botania,vazkii.botania.common.item.ItemFertilizer,花肥
Botania:grassSeeds,5169,false,Botania,vazkii.botania.common.item.ItemGrassSeeds,草地之种
Botania:dirtRod,5170,false,Botania,vazkii.botania.common.item.rod.ItemDirtRod,大地法杖
Botania:terraformRod,5171,false,Botania,vazkii.botania.common.item.rod.ItemTerraformRod,大地权杖
Botania:grassHorn,5172,false,Botania,vazkii.botania.common.item.ItemGrassHorn,狂野号角
Botania:manaMirror,5173,false,Botania,vazkii.botania.common.item.ItemManaMirror,魔力手镜
Botania:manasteelHelm,5174,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelHelm,魔钢头盔
Botania:manasteelHelmReveal,5175,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemManasteelHelmRevealing,魔钢揭示头盔
Botania:manasteelChest,5176,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelChest,魔钢胸甲
Botania:manasteelLegs,5177,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelLegs,魔钢护腿
Botania:manasteelBoots,5178,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelBoots,魔钢靴子
Botania:manasteelPick,5179,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelPick,魔钢镐
Botania:manasteelShovel,5180,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelShovel,魔钢铲
Botania:manasteelAxe,5181,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelAxe,魔钢斧
Botania:manasteelSword,5182,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelSword,魔钢剑
Botania:manasteelShears,5183,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelShears,魔钢剪刀
Botania:terrasteelHelm,5184,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelHelm,泰拉钢头盔
Botania:terrasteelHelmReveal,5185,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemTerrasteelHelmRevealing,泰拉钢揭示头盔
Botania:terrasteelChest,5186,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelChest,泰拉钢胸甲
Botania:terrasteelLegs,5187,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelLegs,泰拉钢护腿
Botania:terrasteelBoots,5188,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelBoots,泰拉钢靴子
Botania:terraSword,5189,false,Botania,vazkii.botania.common.item.equipment.tool.terrasteel.ItemTerraSword,泰拉之刃
Botania:tinyPlanet,5190,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemTinyPlanet,行星项链
Botania:manaRing,5191,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemManaRing,魔力之戒
Botania:auraRing,5192,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemAuraRing,光环之戒
Botania:manaRingGreater,5193,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterManaRing,高级魔力之戒
Botania:auraRingGreater,5194,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterAuraRing,高级光环之戒
Botania:travelBelt,5195,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemTravelBelt,旅居者腰带
Botania:knockbackBelt,5196,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemKnockbackBelt,抗击腰带
Botania:icePendant,5197,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemIcePendant,雪花项链
Botania:lavaPendant,5198,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemLavaPendant,火石项链
Botania:goldenLaurel,5199,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGoldenLaurel,黄金桂冠
Botania:magnetRing,5200,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMagnetRing,磁化指环
Botania:waterRing,5201,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemWaterRing,鱼泳指环
Botania:miningRing,5202,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMiningRing,地幔指环
Botania:terraPick,5203,false,Botania,vazkii.botania.common.item.equipment.tool.terrasteel.ItemTerraPick,泰拉粉碎者
Botania:divaCharm,5204,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemDivaCharm,女王之魅
Botania:flightTiara,5205,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemFlightTiara,天翼族之冠
Botania:enderDagger,5206,false,Botania,vazkii.botania.common.item.equipment.tool.ItemEnderDagger,灵魂匕首
Botania:quartz,5207,false,Botania,vazkii.botania.common.item.material.ItemQuartz,烟熏石英
Botania:waterRod,5208,false,Botania,vazkii.botania.common.item.rod.ItemWaterRod,海洋法杖
Botania:elementiumHelm,5209,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumHelm,源质钢头盔
Botania:elementiumHelmReveal,5210,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemElementiumHelmRevealing,源质钢揭示头盔
Botania:elementiumChest,5211,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumChest,源质钢胸甲
Botania:elementiumLegs,5212,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumLegs,源质钢护腿
Botania:elementiumBoots,5213,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumBoots,源质钢靴子
Botania:elementiumPick,5214,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumPick,源质钢镐
Botania:elementiumShovel,5215,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumShovel,源质钢铲
